Quarter,GDP,Brent,Gasoline,CPI,Energy_CPI,Brent_pct,Gas_pct,CPI_inf,Energy_inf,GDP_growth
2019-Q1,20431.641,63.16953896103896,2.357666666666667,253.38566666666665,209.13933333333333,-0.06711583141914257,-0.10159599128650998,0.0026697162635052063,-0.04669741944110173,0.006243180824466066
2019-Q2,20602.275,68.92385353535353,2.7911333333333332,255.24733333333333,219.28966666666665,0.09109318619316897,0.18385409302983158,0.007347166440616837,0.048533832309560765,0.0083514584070854
2019-Q3,20843.322,61.929205094422485,2.6510666666666665,256.08933333333334,214.51933333333332,-0.10148371111233989,-0.050182721475147574,0.0032987612015535905,-0.021753570999697436,0.01170001856591063
2019-Q4,20985.448,63.411649413388545,2.59325,257.888,217.97866666666667,0.02393772561275087,-0.021808831665241613,0.007023590726152662,0.01612597465962673,0.006818778695641736
2020-Q1,20709.212,50.665594202898546,2.407983333333333,258.8176666666667,212.04066666666668,-0.20100494669988567,-0.07144188437931809,0.0036049241014188826,-0.027241197915392257,-0.013163216720462723
2020-Q2,19077.992,29.341421850079744,1.9307333333333332,256.292,183.78666666666666,-0.42088073155567296,-0.19819489337550789,-0.009758478620084166,-0.13324802474996944,-0.07876784495711386
2020-Q3,20558.879,42.96257312252964,2.1828,259.22166666666664,193.99266666666668,0.46422942085244845,0.13055488415455274,0.01143097196427001,0.05553177597214165,0.07762279174873354
2020-Q4,20791.917,44.29185425685426,2.1538166666666667,261.0916666666667,199.6,0.03094044508306082,-0.013278052654083328,0.007213903158815427,0.02890487269278208,0.011335151104298946
2021-Q1,21082.134,60.820166666666665,2.54855,263.74233333333336,220.44299999999998,0.3731682199160722,0.18327155669393091,0.010152245379975167,0.1044238476953907,0.013958164607909662
2021-Q2,21440.929,68.83493381180223,2.9690666666666665,268.5503333333333,230.23733333333334,0.13177811874573786,0.1650023215815528,0.018229913792122687,0.04443023064163243,0.01701891279127632
2021-Q3,21617.828,73.46722943722943,3.1562666666666668,272.8296666666667,240.82733333333334,0.06729570828225251,0.06305011675947547,0.01593493957060832,0.0459960157055328,0.00825052869677445
2021-Q4,21988.737,79.58619047619048,3.3306,278.77133333333336,262.151,0.08328830535509857,0.05523403176748909,0.021777934706514124,0.08854338239568604,0.01715755162822097
2022-Q1,21932.71,100.29315182884748,3.6845333333333334,284.90566666666666,282.87,0.26018284364109423,0.1062671390540244,0.022004892899078365,0.0790346021949182,-0.002547986271335234
2022-Q2,21967.045,113.54127819548872,4.4937000000000005,291.6053333333333,311.65433333333334,0.13209402760867905,0.2196117102120576,0.023515385794362187,0.10175816924146552,0.0015654700217164752
2022-Q3,22125.625,100.71227994227995,4.078166666666667,295.453,302.2596666666667,-0.11298972899636162,-0.09247019901936782,0.013194774672616871,-0.030144508392310643,0.007218995545372753
2022-Q4,22278.345,94.66545238095239,3.5700666666666665,298.5416666666667,294.794,-0.060040618331678175,-0.1245902979279907,0.010454003400428125,-0.02469951333235565,0.0069024038868958915
